club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
RCD Espanyol Barcelona,Ben Sahar,22,Israel,Centre-Forward,CF,1500000.0,Hertha BSC,Germany,0,out,summer,Laliga,2012,False,Not Applicable
RCD Espanyol Barcelona,Manu Molina,20,Spain,Attacking Midfield,AM,300000.0,Valencia B,Spain,0,out,summer,Laliga,2012,False,Not Applicable
RCD Espanyol Barcelona,Dani Nieto,21,Spain,Left Winger,LW,500000.0,Alcorcón,Spain,0,out,summer,Laliga,2012,False,Not Applicable
RCD Espanyol Barcelona,Wálter Pandiani,36,Uruguay,Centre-Forward,CF,800000.0,Villarreal,Spain,0,out,summer,Laliga,2012,False,Not Applicable
RCD Espanyol Barcelona,Martin Petrov,33,Bulgaria,Left Winger,LW,1000000.0,Bolton,England,0,in,winter,Laliga,2012,False,Not Applicable
RCD Espanyol Barcelona,Rui Fonte,22,Portugal,Centre-Forward,CF,1500000.0,Benfica B,Portugal,0,out,winter,Laliga,2012,False,Not Applicable
RCD Espanyol Barcelona,Ernesto Galán,26,Spain,Right-Back,RB,1000000.0,Xerez CD,Spain,2373281,out,winter,Laliga,2012,False,Not Applicable
RCD Mallorca,Javi Márquez,26,Spain,Central Midfield,CM,6000000.0,Espanyol,Spain,1200000,in,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Giovani dos Santos,23,Mexico,Second Striker,SS,5000000.0,Spurs,England,1000000,in,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Antonio López,30,Spain,Left-Back,LB,1500000.0,Atlético Madrid,Spain,0,in,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Rubén Miño,23,Spain,Goalkeeper,GK,900000.0,FC Barcelona B,Spain,0,in,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Iván Ramis,27,Spain,Centre-Back,CB,6000000.0,Wigan,England,6000000,out,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Martí Crespí,25,Spain,Centre-Back,CB,1000000.0,Chornomorets,Ukraine,0,out,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Chory Castro,27,Uruguay,Left Winger,LW,6000000.0,Real Sociedad,Spain,0,out,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Pablo Cáceres,27,Uruguay,Left-Back,LB,1000000.0,Rangers Talca,Chile,0,out,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Pau Cendrós,25,Spain,Right-Back,RB,2000000.0,KAA Gent,Belgium,0,out,summer,Laliga,2012,False,Not Applicable
RCD Mallorca,Sergio Tejera,22,Spain,Central Midfield,CM,1000000.0,Espanyol,Spain,2373281,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,José Carlos,24,Spain,Attacking Midfield,AM,1500000.0,AEK Athens,Greece,0,in,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Alejandro Gálvez,23,Spain,Centre-Back,CB,200000.0,Sporting Gijón,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Adrián González,24,Spain,Central Midfield,CM,2000000.0,Racing,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Rodri,28,Spain,Centre-Back,CB,800000.0,Spartak Moscow,Russia,0,in,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Alejandro Domínguez,31,Argentina,Attacking Midfield,AM,2000000.0,Valencia,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Manuel Arana,27,Spain,Right Winger,RW,2500000.0,Racing,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Michu,26,Spain,Second Striker,SS,6000000.0,Swansea,England,2570000,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Raúl Tamudo,34,Spain,Centre-Forward,CF,1500000.0,CF Pachuca,Mexico,0,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Alejandro Arribas,23,Spain,Centre-Back,CB,2000000.0,CA Osasuna,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Raúl Bravo,31,Spain,Centre-Back,CB,1000000.0,Beerschot AC,Belgium,0,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Juli,31,Spain,Second Striker,SS,600000.0,Alcorcón,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,José María Movilla,37,Spain,Defensive Midfield,DM,700000.0,Real Zaragoza,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Rayo Vallecano,Raúl Tamudo,35,Spain,Centre-Forward,CF,500000.0,CF Pachuca,Mexico,0,in,winter,Laliga,2012,False,Not Applicable
Rayo Vallecano,Gabriel Machado,23,Brazil,Centre-Forward,CF,400000.0,Steaua Bukarest,Romania,0,in,winter,Laliga,2012,False,Not Applicable
Rayo Vallecano,Anaitz Arbilla,25,Spain,Centre-Back,CB,700000.0,Hércules CF,Spain,0,in,winter,Laliga,2012,False,Not Applicable
Rayo Vallecano,Sueliton,26,Brazil,Right-Back,RB,100000.0,Criciúma EC,Brazil,0,out,winter,Laliga,2012,False,Not Applicable
Rayo Vallecano,Manuel Arana,28,Spain,Right Winger,RW,1500000.0,Recr. Huelva,Spain,0,out,winter,Laliga,2012,False,Not Applicable
Real Betis Balompié,Nosa Igiebor,21,Nigeria,Central Midfield,CM,1200000.0,Hapoel Tel Aviv,Israel,1100000,in,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Damien Perquis,28,Poland,Centre-Back,CB,3000000.0,FC Sochaux,France,750000,in,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Salvador Agra,20,Portugal,Right Winger,RW,800000.0,Olhanense,Portugal,300000,in,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Paulão,29,Brazil,Centre-Back,CB,2500000.0,Saint-Étienne,France,0,in,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Ángel López,31,Spain,Right-Back,RB,2500000.0,Villarreal,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Iriney,31,Brazil,Central Midfield,CM,2500000.0,Granada CF,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Isidoro,26,Spain,Right-Back,RB,1200000.0,Pol. Warsaw,Poland,0,out,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Iñaki Goitia,30,Spain,Goalkeeper,GK,1200000.0,CD Mirandés,Spain,2373281,out,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Eric Barroso,21,Spain,Left-Back,LB,4324046.333391395,San Fernando CD,Spain,2373281,out,summer,Laliga,2012,False,Not Applicable
Real Betis Balompié,Nélson,29,Portugal,Right-Back,RB,1800000.0,US Palermo,Italy,0,out,winter,Laliga,2012,False,Not Applicable
Real Betis Balompié,Chechu Dorado,30,Spain,Centre-Back,CB,1800000.0,Villarreal,Spain,2373281,out,winter,Laliga,2012,False,Not Applicable
Real Madrid,Esteban Granero,25,Spain,Central Midfield,CM,7000000.0,QPR,England,8000000,out,summer,Laliga,2012,False,Not Applicable
Real Madrid,Sergio Canales,21,Spain,Attacking Midfield,AM,5000000.0,Valencia,Spain,7500000,out,summer,Laliga,2012,False,Not Applicable
Real Madrid,Lassana Diarra,27,France,Defensive Midfield,DM,8000000.0,Anzhi,Russia,5000000,out,summer,Laliga,2012,False,Not Applicable
Real Madrid,Hamit Altintop,29,Turkey,Right Midfield,RM,5000000.0,Galatasaray,Turkey,3500000,out,summer,Laliga,2012,False,Not Applicable
Real Madrid,Fernando Gago,26,Argentina,Defensive Midfield,DM,6500000.0,Valencia,Spain,3500000,out,summer,Laliga,2012,False,Not Applicable
Real Madrid,Diego López,31,Spain,Goalkeeper,GK,4000000.0,Sevilla FC,Spain,3500000,in,winter,Laliga,2012,False,Not Applicable
Real Sociedad,Carlos Vela,23,Mexico,Right Winger,RW,8000000.0,Arsenal,England,14000000,in,summer,Laliga,2012,False,Not Applicable
Real Sociedad,Chory Castro,27,Uruguay,Left Winger,LW,6000000.0,RCD Mallorca,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Sociedad,Yuri Berchiche,22,Spain,Left-Back,LB,4324046.333391395,Real Unión,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Sociedad,Vadim Demidov,25,Norway,Centre-Back,CB,3500000.0,E. Frankfurt,Germany,500000,out,summer,Laliga,2012,False,Not Applicable
Real Sociedad,Borja Viguera,25,Spain,Centre-Forward,CF,4324046.333391395,Alavés,Spain,2373281,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Antonio Rukavina,28,Serbia,Right-Back,RB,1250000.0,1860 Munich,Germany,0,in,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Patrick Ebert,25,Germany,Attacking Midfield,AM,2000000.0,Hertha BSC,Germany,0,in,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Lluis Sastre,26,Spain,Central Midfield,CM,800000.0,SD Huesca,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Sisinio,26,Spain,Attacking Midfield,AM,2000000.0,CA Osasuna,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Nauzet Alemán,27,Spain,Right Winger,RW,2000000.0,UD Las Palmas,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Jofre,32,Spain,Left Winger,LW,700000.0,Girona,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Mehdi Nafti,33,Tunisia,Defensive Midfield,DM,1200000.0,Real Murcia,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Dani Aquino,21,Spain,Second Striker,SS,300000.0,Real Oviedo,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,José Salcedo,21,Spain,Goalkeeper,GK,4324046.333391395,Huracán,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Jorge Alonso,27,Spain,Central Midfield,CM,600000.0,Racing,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Marquitos,25,Spain,Attacking Midfield,AM,1000000.0,Xerez CD,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Saná Camará,20,Guinea-Bissau,Central Midfield,CM,200000.0,Coimbra,Portugal,2373281,out,summer,Laliga,2012,False,Not Applicable
Real Valladolid CF,Daniel Larsson,25,Sweden,Left Winger,LW,1500000.0,Malmö FF,Sweden,0,in,winter,Laliga,2012,False,Not Applicable
Real Valladolid CF,Valdet Rama,25,Albania,Left Winger,LW,1000000.0,Örebro SK,Sweden,0,in,winter,Laliga,2012,False,Not Applicable
Real Zaragoza,Apoño,28,Spain,Central Midfield,CM,3000000.0,Málaga CF,Spain,1000000,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Javi Álamo,23,Spain,Right Winger,RW,500000.0,Recr. Huelva,Spain,300000,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Franco Zuculini,21,Argentina,Central Midfield,CM,3000000.0,TSG Hoffenheim,Germany,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Álvaro González,22,Spain,Centre-Back,CB,2000000.0,Racing,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Glenn Loovens,28,Netherlands,Centre-Back,CB,1000000.0,Celtic,Scotland,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Romaric,29,Cote d'Ivoire,Defensive Midfield,DM,4000000.0,Sevilla FC,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Paco Montañés,25,Spain,Left Winger,LW,800000.0,Alcorcón,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Lucas Porcar,22,Spain,Attacking Midfield,AM,600000.0,Villarreal CF B,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Cristian Sapunaru,28,Romania,Centre-Back,CB,4000000.0,FC Porto,Portugal,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,José María Movilla,37,Spain,Defensive Midfield,DM,700000.0,Rayo Vallecano,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Stefan Babovic,25,Serbia,Attacking Midfield,AM,1500000.0,Partizan,Serbia,2373281,in,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Matteo Contini,32,Italy,Centre-Back,CB,900000.0,Siena,Italy,1370000,out,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Ángel Lafita,27,Spain,Left Winger,LW,3000000.0,Getafe,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Paulo da Silva,32,Paraguay,Centre-Back,CB,2000000.0,CF Pachuca,Mexico,0,out,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,Pablo,23,Brazil,Right Midfield,RM,400000.0,Tombense,Brazil,0,out,summer,Laliga,2012,False,Not Applicable
Real Zaragoza,José Manuel Fernández,23,Spain,Right-Back,RB,800000.0,Córdoba CF,Spain,500000,in,winter,Laliga,2012,False,Not Applicable
Real Zaragoza,Carlos Aranda,32,Spain,Centre-Forward,CF,1000000.0,Granada CF,Spain,300000,out,winter,Laliga,2012,False,Not Applicable
Real Zaragoza,Raúl Goni,24,Spain,Centre-Back,CB,600000.0,CE Sabadell,Spain,0,out,winter,Laliga,2012,False,Not Applicable
Real Zaragoza,Toni Doblas,32,Spain,Goalkeeper,GK,400000.0,Xäzär Länkäran,Azerbaijan,0,out,winter,Laliga,2012,False,Not Applicable
Sevilla FC,Geoffrey Kondogbia,19,Central African Republic,Central Midfield,CM,3000000.0,Lens,France,4000000,in,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Diego López,30,Spain,Goalkeeper,GK,8000000.0,Villarreal,Spain,3500000,in,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Alberto Botía,23,Spain,Centre-Back,CB,6000000.0,Sporting Gijón,Spain,3000000,in,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Cicinho,25,Brazil,Right-Back,RB,2000000.0,Palmeiras,Brazil,2000000,in,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Hedwiges Maduro,27,Netherlands,Defensive Midfield,DM,3000000.0,Valencia,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Martín Cáceres,25,Uruguay,Centre-Back,CB,9500000.0,Juventus,Italy,8000000,out,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Romaric,29,Cote d'Ivoire,Defensive Midfield,DM,4000000.0,Real Zaragoza,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Julien Escudé,32,France,Centre-Back,CB,2500000.0,Besiktas,Turkey,0,out,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Emiliano Armenteros,26,Argentina,Left Winger,LW,2800000.0,CA Osasuna,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Arouna Koné,28,Cote d'Ivoire,Centre-Forward,CF,4000000.0,Levante,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Frédéric Kanouté,34,Mali,Centre-Forward,CF,2000000.0,BJ Guoan,China,0,out,summer,Laliga,2012,False,Not Applicable
Sevilla FC,Miroslav Stevanovic,22,Bosnia-Herzegovina,Right Midfield,RM,1750000.0,Vojvodina,Serbia,1500000,in,winter,Laliga,2012,False,Not Applicable
Sevilla FC,Diego López,31,Spain,Goalkeeper,GK,4000000.0,Real Madrid,Spain,3500000,out,winter,Laliga,2012,False,Not Applicable
Valencia CF,Sergio Canales,21,Spain,Attacking Midfield,AM,5000000.0,Real Madrid,Spain,7500000,in,summer,Laliga,2012,False,Not Applicable
Valencia CF,Aly Cissokho,24,France,Left-Back,LB,7000000.0,Olympique Lyon,France,6000000,in,summer,Laliga,2012,False,Not Applicable
Valencia CF,Fernando Gago,26,Argentina,Defensive Midfield,DM,6500000.0,Real Madrid,Spain,3500000,in,summer,Laliga,2012,False,Not Applicable
Valencia CF,Jonathan Viera,22,Spain,Attacking Midfield,AM,1200000.0,UD Las Palmas,Spain,2500000,in,summer,Laliga,2012,False,Not Applicable
Valencia CF,Andrés Guardado,25,Mexico,Central Midfield,CM,5000000.0,Dep. La Coruña,Spain,0,in,summer,Laliga,2012,False,Not Applicable
Valencia CF,Pablo Hernández,27,Spain,Attacking Midfield,AM,9000000.0,Swansea,England,7000000,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Mehmet Topal,26,Turkey,Defensive Midfield,DM,8000000.0,Fenerbahce,Turkey,4500000,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Aritz Aduriz,31,Spain,Centre-Forward,CF,4000000.0,Athletic,Spain,2500000,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Miguel Ángel Moyá,28,Spain,Goalkeeper,GK,2000000.0,Getafe,Spain,2000000,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Hedwiges Maduro,27,Netherlands,Defensive Midfield,DM,3000000.0,Sevilla FC,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Ángel Dealbert,29,Spain,Centre-Back,CB,2000000.0,Kuban Krasnodar,Russia,0,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Bruno,31,Spain,Right-Back,RB,2000000.0,Brighton,England,0,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Míchel Herrero,23,Spain,Central Midfield,CM,1500000.0,Levante,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Valencia CF,Alejandro Domínguez,31,Argentina,Attacking Midfield,AM,2000000.0,Rayo Vallecano,Spain,0,out,summer,Laliga,2012,False,Not Applicable
Athletic Bilbao,Kike Sola,27,Spain,Centre-Forward,CF,4000000.0,CA Osasuna,Spain,4000000,in,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Mikel Rico,28,Spain,Central Midfield,CM,4000000.0,Granada CF,Spain,2900000,in,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Mikel Balenziaga,25,Spain,Left-Back,LB,2500000.0,Real Valladolid,Spain,500000,in,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Xabi Etxeita,25,Spain,Centre-Back,CB,3000000.0,Elche CF,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Fernando Amorebieta,28,Venezuela,Centre-Back,CB,6000000.0,Fulham,England,0,out,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Xabier Castillo,27,Spain,Left-Back,LB,1000000.0,UD Las Palmas,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Igor Martínez,23,Spain,Attacking Midfield,AM,800000.0,CD Mirandés,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Isma López,23,Spain,Left-Back,LB,1500000.0,Sporting Gijón,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Athletic Bilbao,Iban Zubiaurre,30,Spain,Right-Back,RB,300000.0,Racing,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Josuha Guilavogui,22,France,Defensive Midfield,DM,6500000.0,Saint-Étienne,France,10000000,in,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Leo Baptistão,20,Brazil,Right Winger,RW,7000000.0,Rayo Vallecano,Spain,7000000,in,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Roberto,27,Spain,Goalkeeper,GK,4000000.0,Benfica,Portugal,6000000,in,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,José María Giménez,18,Uruguay,Centre-Back,CB,100000.0,Danubio FC,Uruguay,900000,in,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Martín Demichelis,32,Argentina,Centre-Back,CB,3000000.0,Málaga CF,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Daniel Aranzubia,33,Spain,Goalkeeper,GK,2000000.0,Dep. La Coruña,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Pizzi,23,Portugal,Attacking Midfield,AM,6000000.0,Benfica,Portugal,14000000,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Martín Demichelis,32,Argentina,Centre-Back,CB,3000000.0,Man City,England,4500000,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Joel Robles,23,Spain,Goalkeeper,GK,3000000.0,Everton,England,4000000,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Rúben Micael,26,Portugal,Central Midfield,CM,6000000.0,Braga,Portugal,3000000,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Domingo Cisma,31,Spain,Left-Back,LB,1500000.0,Elche CF,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Jorge Pulido,22,Spain,Centre-Back,CB,1000000.0,RM Castilla,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Cata Díaz,34,Argentina,Centre-Back,CB,1500000.0,Boca Juniors,Argentina,0,out,summer,Laliga,2013,False,Not Applicable
Atlético Madrid,Leandro Cabrera,22,Uruguay,Centre-Back,CB,1500000.0,RM Castilla,Spain,0,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Miguel de las Cuevas,27,Spain,Right Winger,RW,2500000.0,Sporting Gijón,Spain,1200000,in,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Francisco Silva,27,Chile,Defensive Midfield,DM,1200000.0,CDUC,Chile,1200000,in,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Oriol Riera,27,Spain,Centre-Forward,CF,1000000.0,Alcorcón,Spain,700000,in,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Jordan Lotiès,28,France,Centre-Back,CB,1500000.0,AS Nancy,France,0,in,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Joan Oriol,26,Spain,Left-Back,LB,1500000.0,Villarreal,Spain,0,in,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Kike Sola,27,Spain,Centre-Forward,CF,4000000.0,Athletic,Spain,4000000,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Nano,31,Spain,Centre-Back,CB,1500000.0,Alavés,Spain,0,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Xavier Annunziata,25,Spain,Left Winger,LW,200000.0,Real Oviedo,Spain,0,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Rubén González,31,Spain,Centre-Back,CB,700000.0,FC Baku,Azerbaijan,0,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Rúper,26,Spain,Central Midfield,CM,500000.0,CE Sabadell,Spain,0,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Masoud Shojaei,29,Iran,Attacking Midfield,AM,1200000.0,UD Las Palmas,Spain,0,out,summer,Laliga,2013,False,Not Applicable
CA Osasuna,Nacho Zabal,26,Spain,Goalkeeper,GK,200000.0,SD Huesca,Spain,2373281,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Nolito,26,Spain,Left Winger,LW,7000000.0,Benfica,Portugal,2600000,in,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Andreu Fontàs,23,Spain,Centre-Back,CB,1500000.0,FC Barcelona,Spain,1000000,in,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Charles,29,Brazil,Centre-Forward,CF,2000000.0,UD Almería,Spain,1000000,in,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Iago Aspas,25,Spain,Centre-Forward,CF,9000000.0,Liverpool,England,10800000,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Andres Tunez,27,Venezuela,Centre-Back,CB,1500000.0,Buriram Utd.,Thailand,0,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Roberto Lago,27,Spain,Left-Back,LB,3000000.0,Getafe,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Natxo Insa,27,Malaysia,Central Midfield,CM,900000.0,Antalyaspor,Turkey,0,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Quique de Lucas,35,Spain,Attacking Midfield,AM,500000.0,Hércules CF,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Dani Abalo,25,Spain,Right Winger,RW,500000.0,Ludogorets,Bulgaria,2373281,out,summer,Laliga,2013,False,Not Applicable
Celta de Vigo,Carlos Bellvís,28,Spain,Left-Back,LB,500000.0,Ponferradina,Spain,0,out,winter,Laliga,2013,False,Not Applicable
Celta de Vigo,David Rodríguez,27,Spain,Centre-Forward,CF,1000000.0,Brighton,England,0,out,winter,Laliga,2013,False,Not Applicable
Celta de Vigo,Toni Dovale,23,Spain,Right Winger,RW,900000.0,Kansas,United States,2373281,out,winter,Laliga,2013,False,Not Applicable
Elche CF,David Lombán,26,Spain,Centre-Back,CB,1000000.0,FC Barcelona B,Spain,50000,in,summer,Laliga,2013,False,Not Applicable
Elche CF,Cristian Sapunaru,29,Romania,Centre-Back,CB,3000000.0,Real Zaragoza,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Elche CF,Toño,33,Spain,Goalkeeper,GK,1500000.0,Granada CF,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Elche CF,Domingo Cisma,31,Spain,Left-Back,LB,1500000.0,Atlético Madrid,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Elche CF,Carlos Sánchez,27,Colombia,Defensive Midfield,DM,3000000.0,Rangers Talca,Chile,2373281,in,summer,Laliga,2013,False,Not Applicable
Elche CF,Leandro Montagud,24,Spain,Goalkeeper,GK,200000.0,Levante B,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Xabi Etxeita,25,Spain,Centre-Back,CB,3000000.0,Athletic,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Jordi Xumetra,27,Spain,Right Winger,RW,3000000.0,Levante,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Miguel Palanca,25,Spain,Attacking Midfield,AM,500000.0,CD Numancia,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Miguel Linares,30,Spain,Centre-Forward,CF,500000.0,Recr. Huelva,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Héctor Verdés,29,Spain,Centre-Back,CB,400000.0,Alcorcón,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Javier Flaño,28,Spain,Right-Back,RB,600000.0,CD Mirandés,Spain,0,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Ricardo Buitrago,27,Panama,Attacking Midfield,AM,200000.0,Plaza Amador,Panama,2373281,out,summer,Laliga,2013,False,Not Applicable
Elche CF,Garry Rodrigues,23,Cape Verde,Left Winger,LW,2000000.0,Levski Sofia,Bulgaria,600000,in,winter,Laliga,2013,False,Not Applicable
Elche CF,David Generelo,31,Spain,Central Midfield,CM,600000.0,RCD Mallorca,Spain,0,out,winter,Laliga,2013,False,Not Applicable
FC Barcelona,Bojan Krkic,22,Spain,Second Striker,SS,8000000.0,AS Roma,Italy,13000000,in,summer,Laliga,2013,False,Not Applicable
FC Barcelona,Andreu Fontàs,23,Spain,Centre-Back,CB,1500000.0,Celta de Vigo,Spain,1000000,out,summer,Laliga,2013,False,Not Applicable
FC Barcelona,Éric Abidal,33,France,Left-Back,LB,1000000.0,Monaco,France,0,out,summer,Laliga,2013,False,Not Applicable
Getafe CF,Pedro León,26,Spain,Right Winger,RW,3000000.0,Real Madrid,Spain,6000000,in,summer,Laliga,2013,False,Not Applicable
Getafe CF,Sergio Escudero,23,Spain,Left-Back,LB,1000000.0,FC Schalke 04,Germany,1500000,in,summer,Laliga,2013,False,Not Applicable
Getafe CF,Roberto Lago,27,Spain,Left-Back,LB,3000000.0,Celta de Vigo,Spain,0,in,summer,Laliga,2013,False,Not Applicable
Getafe CF,Alexis Ruano,27,Spain,Centre-Back,CB,2000000.0,Sevilla FC,Spain,0,in,summer,Laliga,2013,False,Not Applicable
