club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Genoa CFC,Daniane Jawad,27,Morocco,Left Winger,LW,150000.0,Viktoria Zizkov,Czech Republic,0,in,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Sebastien De Maio,26,France,Centre-Back,CB,600000.0,Brescia,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Daniel Jara,19,Paraguay,Centre-Forward,CF,100000.0,US Palermo,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Matuzalém,33,Brazil,Defensive Midfield,DM,1000000.0,Lazio,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Giacomo Beretta,21,Italy,Centre-Forward,CF,350000.0,AC Milan,Italy,4000000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Francesco Acerbi,25,Italy,Centre-Back,CB,3500000.0,Sassuolo,Italy,3200000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Valter Birsa,27,Slovenia,Attacking Midfield,AM,1500000.0,AC Milan,Italy,3000000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Valerio Verre,19,Italy,Central Midfield,CM,1200000.0,AS Roma,Italy,2500000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Giammario Piscitella,20,Italy,Left Winger,LW,1500000.0,AS Roma,Italy,1500000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Dejan Lazarevic,23,Slovenia,Left Winger,LW,1600000.0,Chievo Verona,Italy,1500000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Cesare Bovo,30,Italy,Centre-Back,CB,1900000.0,Torino,Italy,800000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Emiliano Moretti,32,Italy,Centre-Back,CB,1200000.0,Torino,Italy,700000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Eros Pisano,26,Italy,Right-Back,RB,1100000.0,US Palermo,Italy,531000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Linus Hallenius,24,Sweden,Centre-Forward,CF,300000.0,FC Aarau,Switzerland,50000,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Robert Stillo,22,Canada,Goalkeeper,GK,100000.0,Parma,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Selim Ben Djemia,24,Tunisia,Centre-Back,CB,250000.0,Stade Lavallois,France,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Alessio De Bode,22,Italy,Centre-Back,CB,75000.0,Messina,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Vincenzo Rennella,24,Italy,Centre-Forward,CF,700000.0,Real Betis,Spain,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Giacomo Bindi,26,Italy,Goalkeeper,GK,400000.0,Catanzaro,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Damiano Ferronetti,28,Italy,Centre-Back,CB,600000.0,Ternana,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Niccolò Romero,21,Italy,Centre-Forward,CF,125000.0,Pavia,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Alexandros Tzorvas,30,Greece,Goalkeeper,GK,600000.0,Apollon Smyrnis,Greece,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Cristobal Jorquera,25,Chile,Central Midfield,CM,1300000.0,Parma,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Andrea Parodi,20,Italy,attack,attack,75000.0,Sorrento,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Michael Ventre,17,Italy,Second Striker,SS,2710366.390766193,Inter U19,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Eugenio Lamanna,23,Italy,Goalkeeper,GK,900000.0,Siena,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Panagiotis Tachtsidis,22,Greece,Defensive Midfield,DM,3300000.0,Catania,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Sébastien Frey,33,France,Goalkeeper,GK,5000000.0,Bursaspor,Turkey,1442589,out,summer,Serie A,2013,False,Not Applicable
Genoa CFC,Nicolás Burdisso,32,Argentina,Centre-Back,CB,1000000.0,AS Roma,Italy,0,in,winter,Serie A,2013,False,Not Applicable
Genoa CFC,Thomas Manfredini,33,Italy,Centre-Back,CB,900000.0,Sassuolo,Italy,1442589,out,winter,Serie A,2013,False,Not Applicable
Genoa CFC,Riccardo Improta,20,Italy,Left Winger,LW,1000000.0,Chievo Verona,Italy,1442589,out,winter,Serie A,2013,False,Not Applicable
Genoa CFC,Ahmed Barusso,29,Ghana,Defensive Midfield,DM,200000.0,Torino,Italy,1442589,out,winter,Serie A,2013,False,Not Applicable
Hellas Verona,Alejandro González,25,Uruguay,Centre-Back,CB,850000.0,Peñarol,Uruguay,2400000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Matteo Bianchetti,20,Italy,Centre-Back,CB,1000000.0,Inter,Italy,1600000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Raphael Martinho,25,Brazil,Left Midfield,LM,2000000.0,Catania,Italy,900000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Michelangelo Albertazzi,22,Italy,Left-Back,LB,300000.0,AC Milan,Italy,500000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Fabrizio Cacciatore,26,Italy,Right-Back,RB,1000000.0,Sampdoria,Italy,500000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Nikolay Mihaylov,25,Bulgaria,Goalkeeper,GK,5500000.0,Twente FC,Netherlands,500000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Alessandro Agostini,33,Italy,Left-Back,LB,300000.0,Torino,Italy,300000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Jacopo Sala,21,Italy,Right-Back,RB,700000.0,Hamburger SV,Germany,100000,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Harallamb Qaqi,19,Albania,Centre-Back,CB,25000.0,Varese U19,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Rafael Marques,29,Brazil,Centre-Back,CB,400000.0,Atlético-MG,Brazil,0,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Luca Toni,36,Italy,Centre-Forward,CF,500000.0,Fiorentina,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Godfred Donsah,17,Ghana,Central Midfield,CM,2710366.390766193,US Palermo Yout,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,David Speziale,19,Italy,Attacking Midfield,AM,50000.0,Milan U19,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Francesco Zampano,19,Italy,Right-Back,RB,250000.0,Virtus Entella,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Filippo De Col,19,Italy,Right-Back,RB,225000.0,Virtus Entella,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Massimo Donati,32,Italy,Defensive Midfield,DM,1300000.0,US Palermo,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Simon Laner,29,Italy,Central Midfield,CM,700000.0,UC AlbinoLeffe,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Luca Ceccarelli,30,Italy,Centre-Back,CB,300000.0,Spezia Calcio,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Giuseppe Russo,30,Italy,Central Midfield,CM,500000.0,Lumezzane,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Francesco Cangi,30,Italy,Right-Back,RB,150000.0,Castel Rigone,Italy,0,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Matteo Abbate,29,Italy,Centre-Back,CB,200000.0,Cremonese,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Luca Viviani,22,Italy,Second Striker,SS,150000.0,Legnago,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Emanuel Rivas,30,Argentina,Left Winger,LW,650000.0,Spezia Calcio,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Ernesto Torregrossa,21,Italy,Centre-Forward,CF,150000.0,Lumezzane,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Hellas Verona,Amadou Samb,25,Senegal,Centre-Forward,CF,125000.0,Chievo Verona,Italy,0,in,winter,Serie A,2013,False,Not Applicable
Hellas Verona,Michael Rabusic,24,Czech Republic,Centre-Forward,CF,850000.0,Slovan Liberec,Czech Republic,0,in,winter,Serie A,2013,False,Not Applicable
Hellas Verona,Tony Huston,21,France,Centre-Back,CB,75000.0,UR La Louvière,Belgium,1442589,out,winter,Serie A,2013,False,Not Applicable
Juventus FC,Federico Peluso,29,Italy,Centre-Back,CB,5000000.0,Atalanta BC,Italy,4800000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Domenico Berardi,19,Italy,Right Winger,RW,6000000.0,Sassuolo,Italy,4500000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Simone Zaza,22,Italy,Centre-Forward,CF,4500000.0,Sampdoria,Italy,3500000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Alberto Gallinetta,21,Italy,Goalkeeper,GK,125000.0,Parma,Italy,1780000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Marcel Büchel,22,Liechtenstein,Central Midfield,CM,300000.0,Siena,Italy,1500000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Nazzareno Belfasti,19,Italy,Left-Back,LB,175000.0,Modena,Italy,760000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Elio De Silvestro,20,Italy,Right Winger,RW,350000.0,Pro Vercelli,Italy,760000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Elvis Kabashi,19,Albania,Central Midfield,CM,75000.0,Empoli U19,Italy,700000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Luca Castiglia,24,Italy,Central Midfield,CM,400000.0,Vicenza,Italy,350000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Mbaye Diagne,21,Senegal,Centre-Forward,CF,2710366.390766193,Bra,Italy,100000,in,summer,Serie A,2013,False,Not Applicable
Juventus FC,Simone Zaza,22,Italy,Centre-Forward,CF,4500000.0,Sassuolo,Italy,10000000,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Luca Marrone,23,Italy,Centre-Back,CB,4000000.0,Sassuolo,Italy,4500000,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Alberto Masi,20,Italy,Centre-Back,CB,900000.0,Ternana,Italy,3500000,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Prince Gouano,19,France,Centre-Back,CB,200000.0,Atalanta BC,Italy,1450000,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Carlos García,20,Sweden,Centre-Back,CB,125000.0,Parma,Italy,500000,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Nicolas Anelka,34,France,Centre-Forward,CF,500000.0,West Brom,England,0,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Raffaele Alcibiade,23,Italy,Centre-Back,CB,75000.0,Honvéd,Hungary,0,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Leonardo Spinazzola,20,Italy,Left-Back,LB,250000.0,Siena,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Marco Costantino,22,Italy,Goalkeeper,GK,25000.0,Modena,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Nazzareno Belfasti,19,Italy,Left-Back,LB,175000.0,Pro Vercelli,Italy,1442589,out,summer,Serie A,2013,False,Not Applicable
Juventus FC,Laurentiu Branescu,19,Romania,Goalkeeper,GK,400000.0,Virtus Lanciano,Italy,1650000,out,winter,Serie A,2013,False,Not Applicable
Parma FC,Marco Parolo,28,Italy,Central Midfield,CM,4500000.0,Cesena,Italy,3000000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Daniele Gragnoli,19,Italy,Centre-Forward,CF,100000.0,Ascoli,Italy,1600000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Francesco Finocchio,21,Italy,Right Midfield,RM,200000.0,Bologna,Italy,1000000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Denilson Gabionetta,27,Brazil,Right Winger,RW,1000000.0,Crotone,Italy,1000000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gianni Munari,30,Italy,Central Midfield,CM,1000000.0,Sampdoria,Italy,1000000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Luca Ceppitelli,24,Italy,Centre-Back,CB,500000.0,Bari,Italy,1000000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Slawomir Peszko,28,Poland,Left Winger,LW,1500000.0,1. FC Köln,Germany,620000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Filip Jankovic,18,Serbia,Attacking Midfield,AM,350000.0,Red Star U19,Serbia,500000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Mory Koné,19,France,Centre-Back,CB,750000.0,Le Mans FC,France,500000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Carlos García,20,Sweden,Centre-Back,CB,125000.0,Juventus,Italy,500000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Massimo Loviso,29,Italy,Defensive Midfield,DM,400000.0,Crotone,Italy,400000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Tomas Danilevicius,35,Lithuania,Centre-Forward,CF,100000.0,Latina Calcio,Italy,400000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Zouhair Feddal,23,Morocco,Centre-Back,CB,750000.0,FUS Rabat,Morocco,350000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Favalli,20,Italy,Left-Back,LB,250000.0,Cremonese,Italy,250000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Ligi,23,Italy,Centre-Back,CB,75000.0,Crotone,Italy,150000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Andrea Brighenti,25,Italy,Centre-Forward,CF,2710366.390766193,Renate,Italy,77000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Giuliano Laezza,19,Italy,Centre-Back,CB,2710366.390766193,Arzanese,Italy,75000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Simone Palermo,24,Italy,Central Midfield,CM,400000.0,AS Gubbio,Italy,70000,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Pedro Mendes,22,Portugal,Centre-Back,CB,1500000.0,Sporting B,Portugal,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gennaro Scognamiglio,26,Italy,Centre-Back,CB,500000.0,Juve Stabia,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Jorman Aguilar,18,Panama,Centre-Forward,CF,2710366.390766193,Río Abajo,Panama,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Tomislav Saric,23,Croatia,Central Midfield,CM,1000000.0,Inter Zapresic,Croatia,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Nicola Russo,21,Italy,Left Winger,LW,125000.0,Nocerina,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alex Cordaz,30,Italy,Goalkeeper,GK,600000.0,Cittadella,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Luca Berardocco,22,Italy,Defensive Midfield,DM,325000.0,Pescara,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Giuseppe Prestia,19,Italy,Centre-Back,CB,350000.0,US Palermo,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Abdelaye Diakite,23,Mali,Centre-Back,CB,2710366.390766193,Aprilia,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Francesco Rapisarda,21,Italy,Right-Back,RB,125000.0,L'Aquila,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Matteo Bibba,21,Italy,Goalkeeper,GK,2710366.390766193,Casale,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Stefano Rossini,22,Italy,midfield,midfield,2710366.390766193,Fondi,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Soufiane Bidaoui,23,Morocco,Left Winger,LW,500000.0,Lierse SK,Belgium,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gonzalo Mastriani,20,Uruguay,Centre-Forward,CF,600000.0,CA Cerro,Uruguay,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Uros Celcer,24,Slovenia,Left-Back,LB,150000.0,ND Gorica,Slovenia,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Angelo Tartaglia,20,Italy,Centre-Back,CB,50000.0,Andria,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Cristiano Spirito,21,Italy,Right-Back,RB,50000.0,Melfi,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Paolo Dametto,20,Italy,Centre-Back,CB,350000.0,Cagliari Calcio,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Robert Stillo,22,Canada,Goalkeeper,GK,100000.0,Genoa,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Giordano Maccarrone,23,Italy,Centre-Back,CB,100000.0,Catania,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Nicolas Sumsky,19,Czech Republic,Attacking Midfield,AM,350000.0,Bohemians 1905,Czech Republic,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gianvito Misuraca,23,Italy,Central Midfield,CM,250000.0,Vicenza,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Carlo Crialese,20,Italy,Left-Back,LB,2710366.390766193,Vigor Lamezia,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Pietro Tripoli,26,Italy,Left Winger,LW,200000.0,Varese,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Luparini,20,Italy,Centre-Forward,CF,50000.0,Spoleto,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gabriele Puccio,23,Italy,Central Midfield,CM,100000.0,Monza,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Marco Modolo,24,Italy,Centre-Back,CB,150000.0,Pro Vercelli,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Nabil Taïder,30,Tunisia,Central Midfield,CM,50000.0,Como,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Claudio Corsetti,27,Italy,Left Winger,LW,150000.0,Sorrento,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Mirko Velardi,25,Italy,Central Midfield,CM,75000.0,US Palermo,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Carmine De Sena,21,Italy,Centre-Forward,CF,125000.0,Portogruaro,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Andrea Scicchitano,21,Italy,Central Midfield,CM,75000.0,Siena,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Nicola Cosentini,25,Italy,Defensive Midfield,DM,50000.0,Tauras,Lithuania,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Mauro Cerquetani,19,Italy,Right-Back,RB,50000.0,Cavese,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Simon Gentili,23,Italy,midfield,midfield,2710366.390766193,Arezzo,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Matteo Bellucci,21,Italy,attack,attack,2710366.390766193,La Storta,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Edoardo Pacini,22,Italy,Right Midfield,RM,100000.0,Bellaria IM,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Emmanuel Cascione,29,Italy,Central Midfield,CM,900000.0,Pescara,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Cesarini,24,Italy,Attacking Midfield,AM,200000.0,Spezia Calcio,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Mattia De Deo,21,Italy,Goalkeeper,GK,50000.0,Riccione 1929,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Cristobal Jorquera,25,Chile,Central Midfield,CM,1300000.0,Genoa,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Tommaso Domini,23,Italy,Right Midfield,RM,2710366.390766193,Ribelle,Italy,0,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Riccardo Brosco,22,Italy,Centre-Back,CB,400000.0,Pescara,Italy,500,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Mario Dragone,18,Italy,Right Midfield,RM,2710366.390766193,Arzanese,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Salvatore Sandomenico,23,Italy,Left Winger,LW,250000.0,Arzanese,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Domenico Mungo,20,Italy,Central Midfield,CM,200000.0,Chieti,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Yohan Benalouane,26,Tunisia,Centre-Back,CB,1000000.0,Cesena,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Luca Fiordiani,21,Italy,midfield,midfield,150000.0,Foligno,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gianluca Lapadula,23,Peru,Centre-Forward,CF,250000.0,Cesena,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Antonio Maglia,17,Italy,Central Midfield,CM,2710366.390766193,Vigor Lamezia Y,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Massimo Coda,24,Italy,Centre-Forward,CF,250000.0,San Marino,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Giovanbattista Catalano,19,Italy,Left Winger,LW,100000.0,Vigor Lamezia,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alen Jogan,27,Slovenia,Centre-Back,CB,250000.0,ND Gorica,Slovenia,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Felipe,28,Brazil,Centre-Back,CB,900000.0,Fiorentina,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Giuseppe Caccavallo,26,Italy,Right Winger,RW,300000.0,Crotone,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Ferretti,19,Italy,midfield,midfield,2710366.390766193,Foligno U19,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Piacenti,20,Italy,Goalkeeper,GK,50000.0,Foligno,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Luigi Del Giudice,19,Italy,Defensive Midfield,DM,2710366.390766193,Imperia,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gianluca Nucera,19,Switzerland,Left Midfield,LM,2710366.390766193,US Poggibonsi,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Matteo Gaudiano,20,Italy,midfield,midfield,2710366.390766193,Fondi,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alberto Giuliatto,29,Italy,Left-Back,LB,75000.0,Nocerina,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Lorenzo Pasqualini,23,Italy,Left-Back,LB,400000.0,Ascoli,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Cosimo Chiricò,21,Italy,Right Winger,RW,400000.0,Lecce,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Francesco Checcucci,24,Italy,Centre-Back,CB,100000.0,Crotone,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Vito Falconieri,27,Italy,Centre-Forward,CF,100000.0,Ascoli,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Andrea Giallombardo,32,Italy,Left-Back,LB,75000.0,Ascoli,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Vicente,24,Brazil,Defensive Midfield,DM,200000.0,Padova,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Ronaldo Vanin,30,Brazil,Right-Back,RB,125000.0,Lecce,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Gian Piero Tozzi,19,Italy,Centre-Forward,CF,50000.0,Foligno,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro Gozzi,20,Italy,Goalkeeper,GK,50000.0,Savona,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Mikael Ishak,20,Sweden,Centre-Forward,CF,600000.0,1. FC Köln,Germany,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Matteo Legittimo,24,Italy,Left-Back,LB,100000.0,Lecce,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Francesco Calcagno,21,Italy,Central Midfield,CM,50000.0,SS Milazzo,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Abdelkader Ghezzal,28,Algeria,Centre-Forward,CF,800000.0,Bari,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Stefano Russo,24,Italy,Goalkeeper,GK,50000.0,Brescia,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Raffaele Rosato,19,Italy,Centre-Back,CB,75000.0,Taranto,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Abdou Doumbia,23,France,Left Winger,LW,275000.0,Siena,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Antonio Stelitano,25,Italy,Right-Back,RB,2710366.390766193,Turnu-Severin,Romania,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Vincenzo Perna,18,Italy,Defensive Midfield,DM,2710366.390766193,Arzanese,Italy,1442589,in,summer,Serie A,2013,False,Not Applicable
Parma FC,Raman Chibsah,20,Ghana,Central Midfield,CM,1500000.0,Sassuolo,Italy,5000000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Dorlan Pabón,25,Colombia,Right Winger,RW,5000000.0,Monterrey,Mexico,4830000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Graziano Pellè,27,Italy,Centre-Forward,CF,5000000.0,Feyenoord,Netherlands,3000000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Alessandro De Vitis,21,Italy,Defensive Midfield,DM,600000.0,Sampdoria,Italy,2300000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Riccardo Casini,21,Italy,Defensive Midfield,DM,200000.0,Bologna,Italy,2000000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Alberto Gallinetta,21,Italy,Goalkeeper,GK,125000.0,Juventus,Italy,1780000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Emiliano Storani,20,Italy,Second Striker,SS,50000.0,Ascoli,Italy,1600000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Andrea Brighenti,25,Italy,Centre-Forward,CF,2710366.390766193,Cremonese,Italy,250000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Giuliano Laezza,19,Italy,Centre-Back,CB,2710366.390766193,AS Gubbio,Italy,200000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Francesco Rapisarda,21,Italy,Right-Back,RB,125000.0,Vigor Lamezia,Italy,100000,out,summer,Serie A,2013,False,Not Applicable
Parma FC,Simone Palermo,24,Italy,Central Midfield,CM,400000.0,Cremonese,Italy,100000,out,summer,Serie A,2013,False,Not Applicable
