club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
SV Werder Bremen,Denni Avdic,24,Sweden,Centre-Forward,CF,900000.0,AZ Alkmaar,Netherlands,250000,out,summer,1 Bundesliga,2013,False,Not Applicable
SV Werder Bremen,Florian Hartherz,20,Germany,Left-Back,LB,800000.0,SC Paderborn,Germany,150000,out,summer,1 Bundesliga,2013,False,Not Applicable
SV Werder Bremen,Ludovic Obraniak,29,Poland,Attacking Midfield,AM,5000000.0,G. Bordeaux,France,1500000,in,winter,1 Bundesliga,2013,False,Not Applicable
SV Werder Bremen,Tom Trybull,20,Germany,Defensive Midfield,DM,1500000.0,FC St. Pauli,Germany,100000,out,winter,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Tarik Elyounoussi,25,Norway,Centre-Forward,CF,1700000.0,Rosenborg,Norway,3000000,in,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Anthony Modeste,25,France,Centre-Forward,CF,4500000.0,G. Bordeaux,France,3000000,in,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Bruno Nazário,18,Brazil,Attacking Midfield,AM,3921838.317967169,Tombense,Brazil,1500000,in,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Igor de Camargo,30,Belgium,Centre-Forward,CF,2250000.0,Bor. M'gladbach,Germany,1400000,in,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Kevin Akpoguma,18,Nigeria,Centre-Back,CB,450000.0,Karlsruher SC,Germany,1000000,in,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Danny Williams,24,United States,Defensive Midfield,DM,2500000.0,Reading,England,2000000,out,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Stephan Schröck,26,Philippines,Attacking Midfield,AM,1000000.0,E. Frankfurt,Germany,500000,out,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Igor de Camargo,30,Belgium,Centre-Forward,CF,2250000.0,Standard Liège,Belgium,100000,out,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Chris,34,Brazil,Centre-Back,CB,300000.0,Tombense,Brazil,0,out,summer,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Jiloan Hamad,23,Iraq,Attacking Midfield,AM,2500000.0,Malmö FF,Sweden,0,in,winter,1 Bundesliga,2013,False,Not Applicable
TSG 1899 Hoffenheim,Matthieu Delpierre,32,France,Centre-Back,CB,1000000.0,FC Utrecht,Netherlands,0,out,winter,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Mohammed Abdellaoue,27,Norway,Centre-Forward,CF,5500000.0,Hannover 96,Germany,3500000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Gotoku Sakai,22,Japan,Left-Back,LB,4000000.0,Albirex Niigata,Japan,1200000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Karim Haggui,29,Tunisia,Centre-Back,CB,2500000.0,Hannover 96,Germany,1000000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Sercan Sararer,23,Turkey,Attacking Midfield,AM,2500000.0,Greuther Fürth,Germany,0,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Thorsten Kirschbaum,26,Germany,Goalkeeper,GK,1000000.0,Energie Cottbus,Germany,0,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Konstantin Rausch,23,Russia,Left-Back,LB,5000000.0,Hannover 96,Germany,0,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Marco Rojas,21,New Zealand,Right Winger,RW,1000000.0,Melbourne,Australia,0,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Daniel Schwaab,24,Germany,Centre-Back,CB,2500000.0,Bay. Leverkusen,Germany,0,in,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Serdar Tasci,26,Germany,Centre-Back,CB,9000000.0,Spartak Moscow,Russia,4000000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Shinji Okazaki,27,Japan,Centre-Forward,CF,2000000.0,1.FSV Mainz 05,Germany,1500000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Tamás Hajnal,32,Hungary,Attacking Midfield,AM,500000.0,FC Ingolstadt,Germany,250000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,André Weis,23,Germany,Goalkeeper,GK,500000.0,FC Ingolstadt,Germany,200000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Patrick Bauer,20,Germany,Centre-Back,CB,300000.0,Marítimo,Portugal,150000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Carlos Gruezo,18,Ecuador,Defensive Midfield,DM,1000000.0,Barcelona SC,Ecuador,1000000,in,winter,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Tunay Torun,23,Turkey,Right Winger,RW,1500000.0,Kasimpasa,Turkey,500000,out,winter,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Benedikt Röcker,24,Germany,Centre-Back,CB,450000.0,Greuther Fürth,Germany,0,out,winter,1 Bundesliga,2013,False,Not Applicable
VfB Stuttgart,Cristian Molinaro,30,Italy,Left-Back,LB,1500000.0,Parma,Italy,0,out,winter,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Timm Klose,25,Switzerland,Centre-Back,CB,5500000.0,1.FC Nuremberg,Germany,6000000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Daniel Caligiuri,25,Italy,Right Winger,RW,4500000.0,SC Freiburg,Germany,4500000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Junior Malanda,18,Belgium,Defensive Midfield,DM,4000000.0,Zulte Waregem,Belgium,1700000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Max Grün,26,Germany,Goalkeeper,GK,1000000.0,Greuther Fürth,Germany,400000,in,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Stefan Kutschke,24,Germany,Centre-Forward,CF,250000.0,RB Leipzig,Germany,0,in,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Makoto Hasebe,29,Japan,Defensive Midfield,DM,3000000.0,1.FC Nuremberg,Germany,2500000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Simon Kjaer,24,Denmark,Centre-Back,CB,7000000.0,LOSC Lille,France,2500000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Giovanni Sio,24,Cote d'Ivoire,Centre-Forward,CF,2000000.0,FC Basel,Switzerland,2000000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Sebastian Polter,22,Germany,Centre-Forward,CF,1500000.0,1.FSV Mainz 05,Germany,750000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Marco Russ,27,Germany,Centre-Back,CB,1500000.0,E. Frankfurt,Germany,400000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Ferhan Hasani,23,North Macedonia,Attacking Midfield,AM,400000.0,Bröndby IF,Denmark,350000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Mateusz Klich,23,Poland,Central Midfield,CM,750000.0,PEC Zwolle,Netherlands,200000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Michael Schulze,24,Germany,Right-Back,RB,700000.0,Energie Cottbus,Germany,150000,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Emanuel Pogatetz,30,Austria,Centre-Back,CB,2500000.0,1.FC Nuremberg,Germany,0,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Akaki Gogia,21,Germany,Right Winger,RW,700000.0,Hallescher FC,Germany,0,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Thomas Kahlenberg,30,Denmark,Central Midfield,CM,1250000.0,Bröndby IF,Denmark,0,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Yohandry Orozco,22,Venezuela,Attacking Midfield,AM,400000.0,Táchira,Venezuela,0,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Patrick Helmes,29,Germany,Centre-Forward,CF,3000000.0,1. FC Köln,Germany,0,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Marwin Hitz,25,Switzerland,Goalkeeper,GK,450000.0,FC Augsburg,Germany,0,out,summer,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Ja-cheol Koo,24,"Korea, South",Central Midfield,CM,4000000.0,1.FSV Mainz 05,Germany,5000000,out,winter,1 Bundesliga,2013,False,Not Applicable
VfL Wolfsburg,Srdjan Lakic,30,Croatia,Centre-Forward,CF,1750000.0,1.FC K'lautern,Germany,0,out,winter,1 Bundesliga,2013,False,Not Applicable
1. FC Köln,Simon Zoller,23,Germany,Centre-Forward,CF,3000000.0,1.FC K'lautern,Germany,3500000,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Kevin Vogt,22,Germany,Centre-Back,CB,1750000.0,FC Augsburg,Germany,1800000,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Yuya Osako,24,Japan,Second Striker,SS,2000000.0,1860 Munich,Germany,1600000,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Dusan Svento,28,Slovakia,Left-Back,LB,1300000.0,RB Salzburg,Austria,600000,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Slawomir Peszko,29,Poland,Left Winger,LW,1000000.0,Parma,Italy,500000,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Pawel Olkowski,24,Poland,Right-Back,RB,900000.0,Górnik Zabrze,Poland,0,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Mergim Mavraj,28,Albania,Centre-Back,CB,1700000.0,Greuther Fürth,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Kacper Przybylko,21,Poland,Centre-Forward,CF,600000.0,Greuther Fürth,Germany,100000,out,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Adil Chihi,26,Morocco,Right Winger,RW,400000.0,Fulham,England,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Koray Kacinoglu,19,Germany,Left-Back,LB,100000.0,Altinordu,Turkey,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Fabian Schnellhardt,20,Germany,Central Midfield,CM,200000.0,MSV Duisburg,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Mato Jajalo,26,Bosnia-Herzegovina,Defensive Midfield,DM,500000.0,HNK Rijeka,Croatia,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1. FC Köln,Sascha Bigalke,24,Germany,Attacking Midfield,AM,400000.0,Unterhaching,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Stefanos Kapino,20,Greece,Goalkeeper,GK,2000000.0,Panathinaikos,Greece,2250000,in,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Jairo Samperio,21,Spain,Left Winger,LW,3500000.0,Sevilla FC,Spain,2200000,in,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Daniel Brosinski,25,Germany,Right-Back,RB,1500000.0,Greuther Fürth,Germany,1500000,in,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Pablo de Blasis,26,Argentina,Left Winger,LW,1000000.0,Asteras Tripoli,Greece,1200000,in,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Gonzalo Jara,28,Chile,Centre-Back,CB,1500000.0,Nottm Forest,England,0,in,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Nicolai Müller,26,Germany,Attacking Midfield,AM,7000000.0,Hamburger SV,Germany,4500000,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Shawn Parker,21,Germany,Centre-Forward,CF,2000000.0,FC Augsburg,Germany,1600000,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Zdenek Pospech,35,Czech Republic,Right-Back,RB,1250000.0,SFC Opava,Czech Republic,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Christian Wetklo,34,Germany,Goalkeeper,GK,500000.0,SV Darmstadt 98,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Dario Kresic,30,Croatia,Goalkeeper,GK,1000000.0,Bay. Leverkusen,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Eric Maxim Choupo-Moting,25,Cameroon,Centre-Forward,CF,5000000.0,FC Schalke 04,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Nikita Rukavytsya,27,Australia,Centre-Forward,CF,400000.0,Western Sydney,Australia,2359092,out,summer,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Pierre Bengtsson,26,Sweden,Left-Back,LB,1500000.0,FC Copenhagen,Denmark,0,in,winter,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Petar Sliskovic,23,Croatia,Centre-Forward,CF,200000.0,FC Aarau,Switzerland,0,out,winter,1 Bundesliga,2014,False,Not Applicable
1.FSV Mainz 05,Nikita Rukavytsya,27,Australia,Centre-Forward,CF,400000.0,Western Sydney,Australia,2359092,out,winter,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Hakan Calhanoglu,20,Turkey,Attacking Midfield,AM,7000000.0,Hamburger SV,Germany,14500000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Wendell,20,Brazil,Left-Back,LB,3000000.0,Grêmio,Brazil,6500000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Vladlen Yurchenko,20,Ukraine,Attacking Midfield,AM,100000.0,Shakhtar 3,Ukraine,255000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Dario Kresic,30,Croatia,Goalkeeper,GK,1000000.0,1.FSV Mainz 05,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Joel Pohjanpalo,19,Finland,Centre-Forward,CF,700000.0,HJK Helsinki,Finland,2359092,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Seung-woo Ryu,20,"Korea, South",Second Striker,SS,250000.0,Jeju United,"Korea, South",2359092,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Emre Can,20,Germany,Centre-Back,CB,7500000.0,Liverpool,England,12000000,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Junior Fernandes,26,Chile,Left Winger,LW,3000000.0,Dinamo Zagreb,Croatia,2500000,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Jens Hegeler,26,Germany,Central Midfield,CM,3000000.0,Hertha BSC,Germany,900000,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Jonas Meffert,19,Germany,Defensive Midfield,DM,100000.0,Karlsruher SC,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Danny da Costa,20,Germany,Right-Back,RB,1000000.0,FC Ingolstadt,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayer 04 Leverkusen,Tin Jedvaj,19,Croatia,Centre-Back,CB,6500000.0,AS Roma,Italy,7000000,in,winter,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Juan Bernat,21,Spain,Left-Back,LB,4000000.0,Valencia,Spain,10000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Xabi Alonso,32,Spain,Defensive Midfield,DM,8000000.0,Real Madrid,Spain,9000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Pepe Reina,31,Spain,Goalkeeper,GK,9000000.0,Liverpool,England,3000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Sinan Kurt,18,Germany,Left Winger,LW,100000.0,M'gladbach II,Germany,3000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Ivan Lucic,19,Austria,Goalkeeper,GK,100000.0,SV Ried,Austria,400000,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Sebastian Rode,23,Germany,Central Midfield,CM,9000000.0,E. Frankfurt,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Diego Contento,24,Germany,Left-Back,LB,2000000.0,G. Bordeaux,France,1000000,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Alessandro Schöpf,20,Austria,Right Midfield,RM,400000.0,1.FC Nuremberg,Germany,400000,out,summer,1 Bundesliga,2014,False,Not Applicable
Bayern Munich,Lukas Raeder,20,Germany,Goalkeeper,GK,150000.0,Vitória Setúbal,Portugal,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Dortmund,Dong-won Ji,23,"Korea, South",Centre-Forward,CF,2000000.0,FC Augsburg,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Dortmund,Julian Schieber,25,Germany,Centre-Forward,CF,2500000.0,Hertha BSC,Germany,2500000,out,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Dortmund,Manuel Friedrich,34,Germany,Centre-Back,CB,500000.0,Mumbai City,India,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Dortmund,Kevin Kampl,24,Slovenia,Central Midfield,CM,9000000.0,RB Salzburg,Austria,12000000,in,winter,1 Bundesliga,2014,False,Not Applicable
Borussia Dortmund,Dong-won Ji,23,"Korea, South",Centre-Forward,CF,1500000.0,FC Augsburg,Germany,2000000,out,winter,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Yann Sommer,25,Switzerland,Goalkeeper,GK,8000000.0,FC Basel,Switzerland,9000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,André Hahn,23,Germany,Right Winger,RW,5000000.0,FC Augsburg,Germany,2250000,in,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Fabian Johnson,26,United States,Left Winger,LW,4000000.0,TSG Hoffenheim,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Ibrahima Traoré,26,Guinea,Right Winger,RW,4000000.0,VfB Stuttgart,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Luuk de Jong,23,Netherlands,Centre-Forward,CF,5000000.0,PSV Eindhoven,Netherlands,5500000,out,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Elias Kachunga,22,DR Congo,Centre-Forward,CF,1500000.0,SC Paderborn,Germany,300000,out,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Juan Arango,34,Venezuela,Left Midfield,LM,2000000.0,Club Tijuana,Mexico,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Borussia Mönchengladbach,Lukas Rupp,23,Germany,Central Midfield,CM,1000000.0,SC Paderborn,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Haris Seferovic,22,Switzerland,Centre-Forward,CF,4000000.0,Real Sociedad,Spain,3200000,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Slobodan Medojevic,23,Serbia,Defensive Midfield,DM,4000000.0,VfL Wolfsburg,Germany,1500000,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Timothy Chandler,24,United States,Right-Back,RB,2500000.0,1.FC Nuremberg,Germany,1000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,David Kinsombi,18,Germany,Central Midfield,CM,3921838.317967169,Mainz 05 U19,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Aleksandar Ignjovski,23,Serbia,Defensive Midfield,DM,2500000.0,Werder Bremen,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Makoto Hasebe,30,Japan,Defensive Midfield,DM,2500000.0,1.FC Nuremberg,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Nelson Haedo Valdez,30,Paraguay,Centre-Forward,CF,2500000.0,Al-Jazira,United Arab Emirates,0,in,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Sebastian Jung,24,Germany,Right-Back,RB,8000000.0,VfL Wolfsburg,Germany,2500000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Pirmin Schwegler,27,Switzerland,Defensive Midfield,DM,6000000.0,TSG Hoffenheim,Germany,1900000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Marc Oliver Kempf,19,Germany,Centre-Back,CB,1500000.0,SC Freiburg,Germany,800000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Stephan Schröck,27,Philippines,Attacking Midfield,AM,1000000.0,Greuther Fürth,Germany,200000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Marvin Bakalorz,24,Germany,Central Midfield,CM,1000000.0,SC Paderborn,Germany,150000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Aykut Özer,21,Turkey,Goalkeeper,GK,300000.0,Karabükspor,Turkey,150000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Sebastian Rode,23,Germany,Central Midfield,CM,9000000.0,FC Bayern,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Marco Aulbach,20,Germany,Goalkeeper,GK,50000.0,Preußen Münster,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Stefano Celozzi,25,Germany,Right-Back,RB,1250000.0,VfL Bochum,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Alexander Hien,21,Germany,Centre-Back,CB,100000.0,Wormatia Worms,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Erik Wille,21,Germany,Right-Back,RB,100000.0,MSV Duisburg,Germany,50000,out,summer,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Emil Balayev,20,Azerbaijan,Goalkeeper,GK,25000.0,Neftchi Baku,Azerbaijan,0,in,winter,1 Bundesliga,2014,False,Not Applicable
Eintracht Frankfurt,Martin Lanig,30,Germany,Defensive Midfield,DM,750000.0,APOEL Nicosia,Cyprus,75000,out,winter,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Tim Matavz,25,Slovenia,Centre-Forward,CF,5000000.0,PSV Eindhoven,Netherlands,4000000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Abdul Rahman Baba,20,Ghana,Left-Back,LB,1500000.0,Greuther Fürth,Germany,2500000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Shawn Parker,21,Germany,Centre-Forward,CF,2000000.0,1.FSV Mainz 05,Germany,1600000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Nikola Djurdjic,28,Serbia,Centre-Forward,CF,1300000.0,Greuther Fürth,Germany,1300000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Caiuby,25,Brazil,Second Striker,SS,1000000.0,FC Ingolstadt,Germany,1000000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Max Reinthaler,19,Italy,Centre-Back,CB,75000.0,Rydaholms GoIF,Sweden,50000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Markus Feulner,32,Germany,Central Midfield,CM,1500000.0,1.FC Nuremberg,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Matthias Ostrzolek,24,Germany,Left-Back,LB,4500000.0,Hamburger SV,Germany,2750000,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,André Hahn,23,Germany,Right Winger,RW,5000000.0,Bor. M'gladbach,Germany,2250000,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Kevin Vogt,22,Germany,Centre-Back,CB,1750000.0,1. FC Köln,Germany,1800000,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Dong-won Ji,23,"Korea, South",Centre-Forward,CF,2000000.0,Bor. Dortmund,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Mohamed Amsif,25,Morocco,Goalkeeper,GK,500000.0,Union Berlin,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Bajram Nebihi,25,Kosovo,Second Striker,SS,100000.0,Union Berlin,Germany,0,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Aristide Bancé,29,Burkina Faso,Centre-Forward,CF,500000.0,HJK Helsinki,Finland,0,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Dong-won Ji,23,"Korea, South",Centre-Forward,CF,1500000.0,Bor. Dortmund,Germany,2000000,in,winter,1 Bundesliga,2014,False,Not Applicable
FC Augsburg,Christoph Janker,29,Germany,defence,defence,500000.0,Hertha BSC,Germany,0,in,winter,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Dennis Aogo,27,Germany,Defensive Midfield,DM,6500000.0,Hamburger SV,Germany,1900000,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Fabian Giefer,24,Germany,Goalkeeper,GK,2500000.0,F. Düsseldorf,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Eric Maxim Choupo-Moting,25,Cameroon,Centre-Forward,CF,5000000.0,1.FSV Mainz 05,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Christian Wetklo,34,Germany,Goalkeeper,GK,400000.0,SV Darmstadt 98,Germany,0,in,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Ádám Szalai,26,Hungary,Centre-Forward,CF,7000000.0,TSG Hoffenheim,Germany,6000000,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Philipp Hofmann,21,Germany,Centre-Forward,CF,1000000.0,1.FC K'lautern,Germany,1000000,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Lars Unnerstall,23,Germany,Goalkeeper,GK,750000.0,F. Düsseldorf,Germany,200000,out,summer,1 Bundesliga,2014,False,Not Applicable
FC Schalke 04,Tim Hoogland,29,Germany,Centre-Back,CB,600000.0,Fulham,England,0,out,summer,1 Bundesliga,2014,False,Not Applicable
Hamburger SV,Pierre-Michel Lasogga,22,Germany,Centre-Forward,CF,9000000.0,Hertha BSC,Germany,8500000,in,summer,1 Bundesliga,2014,False,Not Applicable
Hamburger SV,Nicolai Müller,26,Germany,Attacking Midfield,AM,7000000.0,1.FSV Mainz 05,Germany,4500000,in,summer,1 Bundesliga,2014,False,Not Applicable
Hamburger SV,Cléber Reis,23,Brazil,Centre-Back,CB,1000000.0,Corinthians,Brazil,3000000,in,summer,1 Bundesliga,2014,False,Not Applicable
Hamburger SV,Johan Djourou,27,Switzerland,Centre-Back,CB,3000000.0,Arsenal,England,2800000,in,summer,1 Bundesliga,2014,False,Not Applicable
Hamburger SV,Matthias Ostrzolek,24,Germany,Left-Back,LB,4500000.0,FC Augsburg,Germany,2750000,in,summer,1 Bundesliga,2014,False,Not Applicable
